0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cluster,url
15362,16408,9819,1484,6756,4120,1484,5580,5296,4120,1484,2660,7040,6756,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,102
564,4120,9519,16408,6040,12624,4224,7024,9884,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67
560,4120,2519,1484,1364,1424,1424,1424,4284,1364,1484,4120,1528,4120,68,4120,1528,1484,8216,2972,4120,128,2824,1484,1484,1484,1484,1484,1484,4120,1768,1484,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
454,4120,4120,4120,4120,4120,4120,4120,3677,1484,4120,2660,4120,4120,8216,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
562,4120,4120,16408,16408,717,12312,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,122
454,8216,12312,9652,4120,6716,1484,2944,1200,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56
14154,14264,8184,1424,1424,4224,1424,2944,6904,1424,2944,5580,1484,4088,4120,1528,8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,118
555,8216,5423,16408,6040,1484,2764,1484,1364,1424,1484,8216,12832,8364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16
3487,10697,2944,8304,2824,2824,1424,4224,2824,4120,2944,1200,8216,2944,1200,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,116
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125
15362,4417,12312,4120,6100,16408,16408,8136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,88
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115
565,3813,1424,4120,4120,232,1424,1424,2944,6904,1424,1424,2944,2704,1424,2944,1304,2824,2824,1424,4224,4224,2824,1424,2944,1200,1484,2660,2052,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113
463,4120,4120,8216,4120,4120,8216,8216,244,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109
462,2944,6756,6448,4120,2944,1200,16408,592,13164,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120
563,13615,4224,12312,7336,4120,8216,4120,2944,5296,2944,592,1360,2824,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,136
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123
465,5580,6756,1430,2824,1424,2824,1424,1424,1424,2824,1424,1424,2824,1424,1424,16408,11640,11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119
14155,14024,8424,14024,15112,4596,4120,4688,9404,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,134
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111
14152,1484,1364,4120,128,2944,4120,2808,1484,2764,1424,1424,1424,1484,1364,1484,4120,1468,1484,1364,1484,4120,4120,4120,876,4120,4120,1032,7024,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121
564,13615,16408,6040,16408,13040,1484,2944,5444,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,124
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110
553,5217,1424,1484,1484,1304,1484,1364,1424,4224,7024,1484,1364,7024,1424,1424,1424,1484,1484,4120,2808,1484,1484,1304,1484,1364,4120,4328,1484,1484,1304,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117
555,13615,16408,6040,1424,2944,1200,4120,2944,8216,5296,2108,12564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,112
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108
14155,1424,2824,1424,1424,4120,7128,1424,2824,4224,7024,2824,8424,4224,1424,2944,2704,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34
454,8216,7773,1484,1484,1200,5580,1484,1200,1484,5580,1200,1484,2660,14056,5296,1484,2660,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
557,3813,1424,1424,1424,5624,16408,1900,1364,1424,1424,16408,1840,8500,1348,11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131
555,1484,955,2884,6964,2824,1424,1484,1364,1424,1484,1364,1424,1424,8216,8216,440,1484,5564,1484,1364,1424,16408,1840,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135
557,8013,5624,13772,8676,12684,5864,15304,1484,1484,2524,1484,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,130
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133
15362,209,5580,14948,5224,2344,7024,1484,6964,1484,1364,1424,1484,1364,1484,5864,8784,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36
12854,1325,1424,2824,1484,1364,11224,4224,2824,4224,2824,2824,2824,8424,1424,1424,2824,1484,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49
4661,9519,1424,2944,5296,232,2824,1424,2824,2824,2824,1424,1424,16408,6040,1424,4404,4120,3228,944,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103
554,4120,4120,4120,1329,1484,4120,4120,4120,4120,4120,484,1484,2764,1424,1484,1484,1304,1484,1484,4120,1588,1484,4120,308,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42
563,8017,5624,9824,5624,1424,1424,2944,4120,9808,4120,2944,1200,16408,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,132
453,4120,4120,4120,4120,4120,4120,4120,4120,4120,3679,12312,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37
563,13615,1424,2824,4224,1424,1424,2824,2824,2824,2824,4120,1528,2824,2824,2824,2944,2944,1184,2824,1484,2764,11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139
564,2944,4120,1200,1343,1304,2824,4224,14024,1424,1424,1424,1424,2824,1424,2944,2660,1468,1484,1364,1484,1484,1304,2824,1484,1484,2944,1484,1484,1484,1484,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138
555,13615,8320,2944,6756,4476,1424,1484,1364,1424,1484,1364,1484,1364,1484,2944,12864,9404,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67
14155,16408,6040,4344,1484,2944,1484,1484,2944,2944,1484,1484,4120,16408,4364,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129
5746,8424,1484,8216,4120,8676,1424,1424,1424,1424,1424,1424,1484,4164,2824,1484,1364,1424,1424,1484,4120,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,122
14155,1424,1484,1364,4120,1528,1424,2944,8304,16408,4640,2944,5864,1484,2660,5368,1484,1364,1424,7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94
555,9415,4224,8216,4432,2824,1424,1424,1484,1364,8424,1484,4120,5668,1424,1424,1424,1484,4120,2928,1484,1304,1424,1484,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,118
14155,1424,11224,1424,4120,128,2824,16408,7324,2944,2820,4120,1528,16408,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18
561,13615,16408,6040,1424,4120,8216,2944,1200,2944,4120,1200,2944,2048,8304,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,116
12746,4120,2928,16408,6160,1484,4120,4120,3512,3564,1484,1364,1484,1484,16408,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77
2922,16358,9392,4120,2944,1200,2944,5296,2944,1200,1484,2660,4120,8216,4120,2944,5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,88
14146,5624,11076,5772,4120,9824,5728,4120,4688,10864,1484,1364,1484,2944,1200,68,2944,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,126
555,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
462,2516,8216,4120,336,4224,1424,4224,1424,1424,1424,1484,1364,4224,2824,1424,2824,7024,1424,1424,1424,1424,2824,2824,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91
14146,16408,3240,1424,1424,4120,4328,1424,1424,1484,2764,1424,1424,1424,1424,1424,8484,1484,1484,1244,1424,4120,4120,4120,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32
14155,16408,16408,7440,2944,4404,1484,5580,1200,2944,4120,1200,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68
4029,4120,4120,4120,4120,4120,4120,8216,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
571,2944,9293,16408,6040,8216,4120,336,1484,2660,1484,2660,232,9824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55
14146,1484,4164,2944,4120,9392,440,1484,1364,1484,2944,1244,1424,1424,2944,2704,1484,1484,1484,8216,6432,4844,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,136
564,13615,7040,8216,7216,16408,15544,4120,3224,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19
457,3679,1484,4120,2660,1484,1484,1200,2944,1200,1484,1484,1200,1484,1484,1200,4120,1484,4120,3228,4120,4120,4120,876,4120,308,1484,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
12852,2727,1424,12312,8736,1424,1424,2824,2824,2944,8216,1512,4120,2928,2824,4224,1424,12880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82
15362,16408,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,134
14155,1424,13936,7112,16408,16408,856,2944,1200,1484,1768,2944,1484,1484,2944,1484,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,95
559,1484,4120,2461,5624,1484,2764,4224,1424,1484,1364,1484,8364,4120,2944,5296,4120,7440,1484,6964,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
14154,2824,1424,16408,1840,1424,4120,8216,3136,4120,4120,4120,4120,6040,1424,5624,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17
556,13615,16408,6040,12624,1484,4120,4120,4120,4120,380,4120,1528,1484,1364,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124
14154,16408,6040,5624,2824,2944,1484,2944,1124,1424,11224,9824,4224,4224,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78
454,13716,1424,1484,1484,7040,11088,8216,8216,16408,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21
567,13617,16408,6040,16408,3240,16408,440,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54
553,8216,5425,1484,1364,1424,1484,1484,1304,11120,2928,1484,1364,1484,1364,4120,7128,4120,4120,8216,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
14155,1424,2824,2824,4224,2824,1424,2824,2824,1424,16408,11640,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,128
562,13617,16408,6040,2944,1200,2944,4120,1200,8216,4120,4120,2152,8424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34
556,4120,4120,4023,1424,15424,1424,1424,1424,2824,1424,1484,1364,1424,4120,128,1484,1484,1304,1484,4120,1468,1424,2824,1484,1364,1424,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50
15362,4417,16408,4404,5864,2944,4100,2944,5504,2944,1200,1484,1468,2824,15232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
462,8216,4120,4120,8216,8216,8825,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,90
555,5215,1484,1484,2660,2868,8216,9676,4580,2824,8484,1364,2824,1484,1364,1484,2764,1484,2764,2824,2944,6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
565,8013,2824,1424,1424,16408,6040,4120,128,2824,4120,2928,2944,4120,4120,4120,1616,4120,4120,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
15362,4408,16408,5864,1484,15540,12624,1484,2764,1484,1364,2944,1304,4120,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,130
14155,16408,440,8424,4120,4120,4120,4120,2944,320,1424,14024,7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38
558,5213,1484,2764,1484,6964,1424,1484,6964,1484,1364,4224,1484,1484,1304,1484,2944,5296,2944,2852,2944,2704,5624,1484,1364,1484,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36
564,3815,4120,4328,1424,1424,4224,1484,1364,4120,8528,4120,4120,4120,336,4284,1364,4224,2824,1424,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
556,8015,2944,1304,2944,2764,1484,1484,1244,1484,1364,1424,1424,1424,1424,1424,1424,1424,1484,1364,1424,1424,2944,1200,8216,336,2944,9704,4120,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127
15362,7209,1424,1484,1364,5624,2824,1424,1424,1484,1364,1484,8784,1484,2944,1484,1484,704,1424,1424,1424,1484,1364,1424,1424,1424,4224,1484,1364,1424,7024,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,132
563,4120,4120,4120,1327,4120,1528,1424,8216,7232,12520,2928,4120,1528,2824,1484,7040,308,1484,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97
555,8216,7040,5407,16408,4760,1484,2944,12312,1436,1484,2764,1424,1424,1484,2764,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129
565,4120,4120,4023,7024,11224,2944,9392,12936,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29
2946,11224,1424,1484,4120,5788,2764,1364,4120,1528,5624,8784,1484,4120,4120,4120,4120,7020,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,94
463,7040,6700,2824,8216,5832,4120,1528,2824,1424,1424,8216,1632,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48
553,4120,3921,1484,4120,68,1484,2824,1364,1424,1424,1484,4164,1484,2944,1244,1484,1364,1484,1364,1484,4120,68,1484,2764,2824,1424,4120,128,1484,4120,68,1484,1364,7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18
462,1484,10852,1428,1424,2824,1424,1424,4224,4120,128,1424,2824,2824,2824,1424,6920,4120,2944,1572,1364,1484,1364,1484,1484,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84
553,3817,4120,1528,1424,1424,1424,1424,1424,2944,1304,1484,1364,1424,2884,8364,1424,1424,1424,1424,1424,1424,16408,3240,1484,4120,1768,1484,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77
12759,2944,2704,1424,1424,2824,1424,1424,2824,1484,1364,1424,1424,4224,1424,15112,12936,2944,1200,4120,2944,1200,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
561,13617,1424,1424,2824,1424,1424,1424,1484,2764,1424,1424,5624,16408,2944,1484,5864,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,126
455,16408,16408,9896,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91
12754,5580,1468,4404,4120,4148,7024,1424,1484,16408,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23
14155,1424,5624,2944,2704,2824,1424,1424,1424,2824,11224,1424,2944,2704,2944,1304,1484,1364,2824,2944,2944,1184,2824,8424,2824,1424,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68
553,1484,5157,1424,1424,1424,1484,1364,1424,1424,1424,4224,1484,1364,1424,8424,1484,1364,1424,15424,1424,1424,1424,1484,1484,1484,2944,1484,1484,1484,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40
558,13617,1484,1364,1424,1424,1424,1484,1364,1484,4120,7068,8216,7292,1484,4104,1484,1364,1484,1364,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55
563,2415,16408,2944,5296,1484,6756,856,2944,7324,4120,308,1484,4120,4120,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
553,4120,4120,4120,4120,2833,4120,128,1424,1484,1484,1304,1424,1484,1484,1304,4120,1528,4120,4120,4120,4120,1840,1484,6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19
14146,16408,6040,16408,16408,16408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
14155,2944,2704,2944,1200,2944,6756,3076,4120,1528,11224,11284,2944,5864,2404,9824,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82
555,2944,895,1424,2824,1424,1484,5564,2824,1484,5460,14188,1484,4120,1768,4120,1168,2824,1484,1364,1484,1364,2944,7040,1288,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26
564,5580,8059,2944,5504,7024,4224,2824,4120,9928,5624,2884,13164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95
